protein,log2FC,p_value,mean_tumor,mean_normal,q_value,significant
STXBP5L,-1.430241167416742,1.4673795314871324e-11,-0.6359724545454547,0.7942687128712872,3.1329915024773354e-11,True
STXBP6,-6.881408468946894,4.656871278612146e-75,-3.9440771818181815,2.937331287128713,6.839152803943315e-73,True
SUB1,1.8964220801080107,7.967305612096081e-39,0.6992355454545455,-1.1971865346534654,6.671570120444666e-38,True
SUCLA2,-0.6937316282628264,1.7676336031024618e-09,-0.03366172727272728,0.6600699009900991,3.3740912567918616e-09,True
SUCLG1,0.13843543744374442,0.21985423352292502,0.20123009090909094,0.06279465346534652,0.24426542285961853,False
SUCLG2,0.4324913420342034,0.0026039139572960816,0.37035827272727273,-0.06213306930693071,0.0034413626798211814,False
SUCO,0.8473923843384339,2.8769771189889166e-07,0.34721990909090916,-0.5001724752475247,4.877219601823512e-07,True
SUDS3,0.49293154905490555,1.786596870818536e-11,0.3518737272727273,-0.1410578217821782,3.8001010982249874e-11,False
SUFU,-0.8840852610261022,1.7027229125732866e-13,-0.2007331818181818,0.6833520792079204,3.9799688842861393e-13,True
SUGP2,0.5295421701170117,4.110098295462209e-08,0.24901009090909093,-0.2805320792079207,7.298176772411133e-08,True
SUGT1,0.009548038703870443,0.8953021378627061,0.2328664545454546,0.22331841584158416,0.9047802464574838,False
SUGT1.1,0.04263726462646272,0.6448508205366587,0.3133873636363637,0.270750099009901,0.670122570525032,False
SULF1,3.8568114050405047,1.8325972564238042e-29,0.6413664545454545,-3.21544495049505,9.35006595928468e-29,True
SULF2,0.03764919621962194,0.7959196954068081,0.15879790909090907,0.12114871287128713,0.8126911340628292,False
SULT1A1,-3.111073518451845,1.1531150364975527e-60,-1.2379471818181818,1.8731263366336632,4.299559475889956e-59,True
SULT1A2,-4.409547154815481,6.308247307893254e-51,-2.286820818181818,2.1227263366336633,1.1405024394157007e-49,True
SULT1A4,-4.374329945094509,1.098534820642928e-54,-2.206591727272727,2.167738217821782,2.602137319567591e-53,True
SULT1B1,-1.6576663537353733,4.524437568506171e-10,-0.7362053636363634,0.92146099009901,8.921768442255714e-10,True
SULT1C2,1.2745294158415843,0.0001587125676905464,-0.18826899999999996,-1.4627984158415843,0.00022962567007789572,True
SULT2B1,-2.5287488829882983,1.6451178552141297e-23,-1.2161680909090906,1.3125807920792076,6.26917965903157e-23,True
SUMF1,0.7661436822682268,4.050105813638335e-10,0.4899264545454546,-0.27621722772277224,8.006276681919973e-10,True
SUMF2,0.8211521071107111,2.996555956828936e-07,0.33173190909090905,-0.489420198019802,5.075429943912175e-07,True
SUMO1,1.6821562565256525,1.8735981117059578e-42,0.7063964545454544,-0.9757598019801981,1.9006766816519737e-41,True
SUMO2,-0.4311642565256525,0.0018575435005582514,-0.05388445454545455,0.37727980198019795,0.0024814036182940202,False
SUMO3,-0.15003903600360033,0.263134348290791,0.13029918181818181,0.28033821782178214,0.2892871690411023,False
SUN1,-0.1353057506750675,0.31148030965749757,-0.008429909090909068,0.12687584158415843,0.33962204865682144,False
SUN2,-1.2560227173717373,1.580302677144923e-20,-0.39736172727272734,0.85866099009901,5.1189580441212875e-20,True
SUOX,-0.48144937803780385,0.0008549382592664167,-0.1533180909090909,0.3281312871287129,0.0011712457840064889,False
SUPT16H,1.6162329351935194,6.023170687075867e-42,0.5536137272727273,-1.0626192079207921,5.915348495764015e-41,True
SUPT20H,-0.01610603870387039,0.8862364232301801,0.02009554545454545,0.03620158415841584,0.896472702782166,False
SUPT4H1,1.4677460045004502,4.624118306875314e-17,0.4034337272727272,-1.064312277227723,1.2839393064988874e-16,True
SUPT5H,1.2176830882088208,4.995613696419304e-37,0.5458064545454545,-0.6718766336633663,3.787778264179402e-36,True
SUPT7L,-0.04328881998199824,0.6761990599678459,0.31882009090909086,0.3621089108910891,0.7005639490398369,False
SUPV3L1,0.47868776867686763,0.00029311092033268866,0.10614281818181819,-0.37254495049504943,0.00041718157827580824,False
SURF1,0.2448459684968497,0.0944959515830995,0.01781190909090909,-0.2270340594059406,0.10916838361518429,False
SURF2,1.155574308730873,7.047535748019101e-15,0.3614360909090909,-0.7941382178217822,1.7602243916951947e-14,True
SURF4,0.11750224212421245,0.3383419158074295,0.07571372727272731,-0.04178851485148514,0.3669823802178982,False
SURF6,0.9695507749774976,1.6144648546296332e-14,0.3146246363636363,-0.6549261386138614,3.9669707856613845e-14,True
SUSD2,-4.516736857785778,1.1677289218951799e-52,-2.348380818181818,2.1683560396039603,2.3517173604243434e-51,True
SUZ12,0.7684704419441943,7.955638492511483e-17,0.3753928181818182,-0.3930776237623762,2.1829412201642604e-16,True
SVBP,-0.4120476426642664,0.003500395246162317,0.09629354545454548,0.5083411881188119,0.004588050668662019,False
SVEP1,-2.432359207020702,9.448388158252134e-42,-0.9100744545454547,1.5222847524752472,9.22232242931236e-41,True
SVIL,-0.9556756336633663,4.973067529592302e-19,-0.25517900000000004,0.7004966336633662,1.5065979891300577e-18,True
SVIP,-1.1223198136813681,9.061841474342455e-13,-0.2739120909090909,0.8484077227722772,2.0411594788596763e-12,True
SWAP70,0.03432199009900991,0.6575144286414623,0.261881,0.22755900990099007,0.682316853550538,False
SYAP1,2.0353551314131413,5.5159871423938065e-45,0.7855646363636363,-1.249790495049505,6.492677344178949e-44,True
SYBU,-0.4439514788478849,0.17458073294376716,-0.13088118181818184,0.31307029702970307,0.19588007483323946,False
SYDE1,-1.3726118352835286,3.32391020342959e-24,-0.3538171818181819,1.0187946534653467,1.3073772889138389e-23,True
SYDE2,-2.4828675778577853,5.529374568697236e-40,-0.9327471818181818,1.5501203960396035,4.956188697913973e-39,True
SYF2,0.8798538172817281,4.938285281733407e-18,0.49946827272727273,-0.3803855445544554,1.4267818189899242e-17,True
SYK,0.10734532943294328,0.411369164764586,0.4016746363636364,0.2943293069306931,0.44102987947470107,False
SYK.1,0.10466764266426638,0.334529920125992,0.2290464545454545,0.12437881188118811,0.36321913302123743,False
SYMPK,1.2015756444644465,1.7452175308039258e-53,0.5069455454545454,-0.6946300990099011,3.727035022159793e-52,True
SYNC,-2.507706623762376,2.1533707196436717e-46,-1.044009,1.4636976237623762,2.7816071569307838e-45,True
SYNCRIP,3.557604564356436,3.9671312700608206e-42,0.7377209999999998,-2.8198835643564357,3.93783569473384e-41,True
SYNE1,-1.5521640675067507,7.430745105834022e-28,-0.5542199090909091,0.9979441584158417,3.499452036521538e-27,True
SYNE2,0.1957976516651665,0.1236814528118002,0.028631909090909076,-0.16716574257425743,0.14126144395087875,False
SYNE3,-1.9034562367236725,2.6116059628042652e-48,-0.6060744545454545,1.2973817821782179,3.865176824950312e-47,True
SYNGR2,0.6434568055805581,0.00017318451424346278,0.10097918181818183,-0.5424776237623762,0.0002499575707541723,True
SYNJ1,-1.0608269747974797,5.9150743618495456e-46,-0.23549172727272727,0.8253352475247525,7.419881715928485e-45,True
SYNJ2,0.9452741593159315,3.584541006282814e-15,0.44869554545454543,-0.49657861386138613,9.054783923253704e-15,True
SYNJ2BP-COX16,0.043073250225022536,0.7186963567598341,0.12329463636363638,0.08022138613861385,0.7410537288430953,False
SYNM,-4.773577343834383,1.5470137807247134e-78,-2.2768153636363633,2.49676198019802,3.6019008660483204e-76,True
SYNPO,-2.9622843375337538,1.4015489210219633e-61,-1.2200035454545455,1.7422807920792083,5.621506722720866e-60,True
SYNPO2,-4.125743311431143,1.4914193449063463e-38,-1.7732417272727272,2.3525015841584156,1.2390852103112256e-37,True
SYNPO2.1,-2.8227939666966697,4.65928833100601e-16,-1.3887488181818182,1.4340451485148515,1.2232554017542181e-15,True
SYNPO2.2,-3.824370620162017,9.888262425630175e-50,-1.7738908181818187,2.050479801980198,1.608063937224287e-48,True
SYNRG,1.078838101710171,6.543757847851403e-50,0.5263446363636363,-0.5524934653465347,1.0863776072276433e-48,True
SYPL1,-0.6664966237623762,1.050152091121152e-09,-0.16849900000000004,0.4979976237623761,2.034656355153748e-09,True
SYT15,-3.8215193294329435,1.7201981604955814e-57,-1.6782486363636364,2.143270693069307,5.147652551752608e-56,True
SYT7,1.270793201620162,2.950932118582519e-08,0.1786951818181817,-1.0920980198019803,5.2791600457250234e-08,True
SYTL1,0.6906922511251125,8.200547186324381e-06,0.3956591818181817,-0.29503306930693074,1.2843711803224372e-05,True
SYTL2,1.1569654554455446,2.2514660156058155e-08,0.31717100000000004,-0.8397944554455445,4.055187657542097e-08,True
SYTL2.1,1.0243879702970295,1.7958501176012564e-07,0.19024500000000003,-0.8341429702970296,3.0744593297384493e-07,True
SYTL3,-0.34827061116111613,0.03951312583892223,-0.09773536363636362,0.2505352475247525,0.047475430995387244,False
SYTL4,-1.2142013312331235,2.987235904765488e-13,-0.3425017272727272,0.8716996039603963,6.906309989559542e-13,True
SYVN1,1.1299722691269125,2.9860495572850024e-14,0.3332500909090908,-0.7967221782178218,7.251292056434148e-14,True
SZRD1,-0.13396232133213315,0.11901525558185481,0.09703827272727276,0.2310005940594059,0.136143754318081,False
SZT2,-0.47615970207020697,4.565022441760233e-08,-0.03722445454545455,0.43893524752475244,8.080419845919374e-08,False
TAB1,-0.5034817182718271,1.6353432644037884e-22,-0.008466272727272727,0.4950154455445544,5.92897333915631e-22,True
TAB2,0.5170575166516651,9.167031816538031e-08,0.2974600909090909,-0.21959742574257418,1.5954145072137109e-07,True
TAB3,-0.22474026912691267,0.05162144162728309,-0.0466380909090909,0.17810217821782176,0.06131370931616827,False
TACC1,-0.12198579567956792,0.40235167857508625,0.08441281818181821,0.20639861386138614,0.43234965099385536,False
TACC2,-0.7359144005400541,5.464188483050055e-05,-0.37412172727272736,0.3617926732673267,8.128587074831825e-05,True
TACC3,1.5147806399639965,2.9887836692282615e-21,0.43512281818181825,-1.0796578217821782,1.004610172762429e-20,True
TACO1,1.4399948163816383,1.1624381259575957e-27,0.5600637272727274,-0.8799310891089109,5.412992366044492e-27,True
TACSTD2,-1.0757776948694868,2.599088513471776e-08,-0.4178780909090909,0.6578996039603959,4.664579610754197e-08,True
TADA1,-0.5177086309630963,1.0922102555563603e-05,-0.10617536363636365,0.4115332673267327,1.7016874652425354e-05,True
TADA3,0.22085472637263726,0.028509629189771252,0.1868691818181818,-0.033985544554455446,0.03468241624130959,False
TAF10,1.0824429891989198,1.4290820925677142e-30,0.49675645454545436,-0.5856865346534654,7.68564374966276e-30,True
TAF11,-0.22690040414041404,0.06016648490491554,0.08245009090909092,0.30935049504950496,0.0709817123715673,False
TAF12,1.1247759324932494,2.5305218409920007e-26,0.606720090909091,-0.5180558415841585,1.108598508219809e-25,True
TAF13,0.7622705715571558,2.9577840833448706e-06,0.5405713636363637,-0.22169920792079206,4.760581159941011e-06,True
TAF15,1.5620729171917191,4.971128419414555e-47,0.5008428181818182,-1.0612300990099008,6.7695280872655275e-46,True
TAF2,0.5863465445544556,7.735386873519824e-10,0.149961,-0.4363855445544555,1.508518960053529e-09,True
TAF4B,-2.6289260207020706,2.1156477125704248e-21,-0.9205535454545454,1.7083724752475251,7.17441316667754e-21,True
TAF5L,0.19277479837983796,0.0187943173772423,0.05173281818181817,-0.14104198019801978,0.02323068155938819,False
TAF6L,0.6550013150315033,2.662175144789087e-16,0.2488019090909091,-0.4061994059405941,7.086760717277364e-16,True
TAF7,0.6322072196219621,4.710434012162752e-13,0.4424800909090909,-0.18972712871287126,1.0775414109778488e-12,True
TAF8,0.37276543204320434,0.003832087142986059,0.09948681818181818,-0.27327861386138613,0.005000150883945451,False
TAF9,0.5755880117011701,2.176327141776413e-13,0.3916400909090909,-0.1839479207920792,5.057258737925423e-13,True
TAF9B,-0.7489636588658866,1.5579370230403458e-09,-0.2472822727272727,0.5016813861386139,2.985759249536868e-09,True
TAGLN,-2.235584454545454,1.4088337321238736e-26,-0.7901244545454544,1.4454599999999995,6.249408367497443e-26,True
TAGLN2,0.25093468136813685,0.04866676388442935,0.2157719090909091,-0.035162772277227736,0.057977402725666115,False
TAGLN3,-1.2540024473447342,6.229212050868762e-09,-0.31027809090909086,0.9437243564356433,1.1584659699511629e-08,True
TALDO1,-0.041234382538253816,0.7619192691873461,0.04256918181818184,0.08380356435643566,0.781317149389022,False
TAMM41,-0.6483985139513951,1.2940298920406034e-06,-0.1056444545454545,0.5427540594059407,2.1199260939453577e-06,True
TANC1,-0.855751412241224,6.984520722576162e-18,-0.21235081818181814,0.6434005940594059,2.0034325365899048e-17,True
TANC2,1.04849998289829,7.590185189953633e-17,0.42379463636363635,-0.6247053465346535,2.0856622862204197e-16,True
TANGO2,-2.827322834383438,2.337368729482786e-65,-1.0861826363636362,1.7411401980198018,1.2823288443472804e-63,True
TANGO6,-0.6996165067506751,8.828283453245175e-13,-0.0740980909090909,0.6255184158415842,1.989489939676073e-12,True
TANK,0.6088714590459045,6.225752018758464e-14,0.3843591818181817,-0.22451227722772274,1.4854043681846615e-13,True
TAOK2,-0.9654748775877586,3.3889207861104e-18,-0.29432081818181816,0.6711540594059405,9.869017029960304e-18,True
TAOK2.1,-1.5432246741674165,3.2697533998779406e-20,-0.38079754545454536,1.1624271287128711,1.0421724859844681e-19,True
TAOK3,-0.12077562466246619,0.09505718463525042,0.19907645454545456,0.31985207920792075,0.10977690352384474,False
TAP1,0.43491604050405047,0.025126249040120355,-0.037174454545454524,-0.472090495049505,0.03071915642123321,False
TAP2,0.5721999378937893,0.006745837781542975,0.013417363636363639,-0.5587825742574257,0.008637929907794667,True
TAPBP,0.6024457344734474,0.004779915951309052,0.12937009090909088,-0.4730756435643565,0.0061928715623230475,True
TAPBPL,-0.966423401440144,1.3370068089674408e-07,-0.32717627272727273,0.6392471287128713,2.3033869334782874e-07,True
TAPT1,-0.2993265427542754,0.07166275411847561,-0.14242990909090905,0.15689663366336634,0.08391715539928463,False
TARBP1,0.2751890558055805,0.014751246036954723,0.18357281818181817,-0.09161623762376236,0.018390413304005458,False
TARBP2,0.3436449243924392,0.00033463749301867774,0.29117918181818175,-0.05246574257425743,0.00047444668176983476,False
TARDBP,1.0080472106210623,6.511136013831882e-42,0.5362646363636364,-0.47178257425742576,6.374903014157862e-41,True
TARS,2.0567036372637264,1.1438048967467042e-38,0.6696091818181819,-1.3870944554455447,9.536036283269903e-38,True
TARS2,1.5681619180918092,4.752397105910984e-25,0.5045773636363636,-1.0635845544554454,1.94705505463632e-24,True
TARSL2,-0.4716676588658866,1.2185635269922708e-05,-0.060246272727272746,0.41142138613861384,1.8937659906333664e-05,False
TASP1,-0.6812800711071108,5.012619676682072e-08,-0.1468180909090909,0.5344619801980198,8.857916962903935e-08,True
TATDN1,0.3200867695769577,0.0016533882416919366,0.2628873636363636,-0.05719940594059406,0.002215192162132102,False
TATDN3,-0.41738203330333035,4.16809542551105e-05,0.026392818181818198,0.44377485148514856,6.249197256467485e-05,False
TAX1BP1,1.8494594878487853,2.6105684539220256e-22,0.4620046363636364,-1.3874548514851488,9.34751930275306e-22,True
TAX1BP3,-0.9970549135913591,9.20348649696254e-26,-0.19642263636363638,0.8006322772277228,3.9204141945561986e-25,True
TBC1D1,-0.9163468397839784,3.4004308146405107e-15,-0.1627799090909091,0.7535669306930692,8.605650200572194e-15,True
TBC1D10A,-0.14130798289828983,0.09082422411444771,0.15201736363636364,0.2933253465346535,0.10521291596275904,False
TBC1D10B,0.6879758784878487,4.283600572359785e-20,0.3360873636363636,-0.35188851485148515,1.3616800221027806e-19,True
TBC1D10C,-1.1918408361836184,7.760729450063808e-18,-0.3954917272727273,0.7963491089108911,2.2234070627343672e-17,True
TBC1D13,-0.7019255076507652,3.8658587383466176e-21,-0.011952636363636367,0.6899728712871288,1.2907830540838339e-20,True
TBC1D14,-0.6348187407740774,1.5983186101030716e-06,-0.2815219090909091,0.35329683168316833,2.607682353793184e-06,True
TBC1D15,0.29746516741674167,0.00519258356043649,0.18689645454545456,-0.11056871287128714,0.006708404745963829,False
TBC1D16,1.969379502250225,2.1590678771846976e-16,0.3016533636363636,-1.6677261386138613,5.775883843178714e-16,True
TBC1D17,-1.305756110711071,2.130314429269155e-35,-0.33279809090909085,0.97295801980198,1.4714892577281731e-34,True
TBC1D2,-1.0644218352835284,9.715363275293427e-15,-0.26692718181818176,0.7974946534653465,2.4176970236170765e-14,True
TBC1D20,-0.5377288811881186,1.614061819510776e-05,0.10984300000000001,0.6475718811881186,2.479535585621157e-05,True
TBC1D22A,0.032359955895589515,0.6725046679366242,0.21668827272727267,0.18432831683168316,0.6968877073516082,False
TBC1D22B,0.25181496039603957,0.003147485190977667,0.31747099999999995,0.0656560396039604,0.004138552842021049,False
TBC1D23,0.8399593708370838,1.8772595865921398e-29,0.4299837272727273,-0.4099756435643565,9.56260406275804e-29,True
TBC1D24,-0.18621596669666968,0.24586965989448717,-0.12797081818181819,0.05824514851485148,0.2713691494222193,False
TBC1D25,-0.8121149837983798,7.723377366811244e-08,-0.06007518181818183,0.7520398019801979,1.3505653112947453e-07,True
TBC1D2B,-0.559138504950495,1.7247624885002529e-10,-0.028029,0.531109504950495,3.4735406572201293e-10,True
TBC1D30,0.9636609081908192,9.517045440143397e-09,0.31317536363636367,-0.6504855445544555,1.7494649676797397e-08,True
TBC1D4,-1.4471703411341132,1.6022504360275718e-30,-0.44657172727272726,1.000598613861386,8.587918395462773e-30,True
TBC1D5,-0.37892540864086405,1.199795639276702e-07,0.011157363636363639,0.3900827722772277,2.0729862755720173e-07,False
TBC1D7,-0.2292396768676868,0.014038451959349801,-0.0007691818181818229,0.22847049504950495,0.017526950353642847,False
TBC1D8,-0.8661881719171918,1.3325742482564124e-11,-0.09612718181818182,0.77006099009901,2.8509085105010558e-11,True
TBC1D8B,1.009950198919892,1.4610702596765338e-12,0.4324755454545455,-0.5774746534653465,3.2602563578476374e-12,True
TBC1D9,-1.4265983249324932,6.754062843704269e-09,-0.4528799090909091,0.973718415841584,1.2526575462599755e-08,True
TBC1D9B,0.27681839873987396,0.0004435422557412007,0.27555463636363636,-0.0012637623762376225,0.0006230215381556064,False
TBCA,0.40846301620162023,2.1984832449802311e-07,0.45964281818181824,0.051179801980198,3.7489676771313475e-07,False
TBCB,0.07409916381638162,0.48780696212875185,0.2205482727272727,0.14644910891089108,0.5166543060558155,False
TBCC,0.6094784707470748,6.561311407217096e-14,0.29625827272727284,-0.31322019801980194,1.563511699782686e-13,True
TBCD,0.4223430522052205,4.203787594368452e-06,0.2111446363636364,-0.21119841584158414,6.693804232834235e-06,False
TBCE,0.8441252934293428,3.854176797089211e-16,0.3522328181818182,-0.49189247524752466,1.0169146408240356e-15,True
TBCEL,-1.5317900171017103,2.629776236167237e-63,-0.39159536363636366,1.1401946534653467,1.177860010716498e-61,True
TBCK,-0.6944674608460845,1.9520228749907082e-21,-0.04562627272727271,0.6488411881188118,6.638407682458604e-21,True
TBK1,0.24223710261026107,0.001074961306270933,0.23208918181818186,-0.0101479207920792,0.0014621801980140108,False
TBKBP1,-0.6447072934293431,3.032976644954351e-05,-0.1630548181818182,0.48165247524752486,4.581863436102902e-05,True
TBL1X,0.5799336282628262,1.1761499798015108e-12,0.26638372727272724,-0.313549900990099,2.6386669112068674e-12,True
TBL1XR1,1.4497130702070211,6.920458146024997e-43,0.5951255454545455,-0.8545875247524755,7.219966498574275e-42,True
TBL2,2.1085950234023403,2.663861850710038e-45,0.6994391818181819,-1.4091558415841585,3.1946262847836713e-44,True
TBL3,1.0718577776777676,9.661876414878405e-27,0.4106682727272727,-0.6611895049504949,4.3240633969258914e-26,True
TBP,0.34347079297929795,0.00015803866722535084,0.21355554545454547,-0.12991524752475248,0.00022868532929107155,False
TBPL1,-0.5793912790279029,1.0486550992172008e-05,0.2674899090909091,0.846881188118812,1.6359636504538973e-05,True
TBRG4,1.3633478946894688,3.259691112761033e-18,0.30447918181818184,-1.058868712871287,9.504279585344172e-18,True
TBX2,-3.7214845355535555,1.2145176810151276e-60,-1.6705235454545457,2.05096099009901,4.493715419755972e-59,True
TBX3,-1.7626503681368135,1.0021522028125119e-09,-0.5178980909090909,1.2447522772277226,1.9463977473139857e-09,True
TBX4,-3.7270058514851487,7.340067619932151e-52,-1.686251,2.040754851485149,1.4155209191893396e-50,True
TBX5,-3.2011153024302432,1.6737568716518076e-51,-1.4146782727272726,1.7864370297029706,3.157644880788173e-50,True
TBXAS1,-0.5635954266426643,0.0005681452439959769,-0.13682354545454548,0.4267718811881188,0.000790254189011452,True
TC2N,1.607418110711071,5.456181210386151e-10,0.1823800909090909,-1.42503801980198,1.0723637190518056e-09,True
TCAF1,-0.5783189189918991,1.3460425638543937e-10,-0.01355990909090909,0.56475900990099,2.726935975075136e-10,True
TCAF2,-0.5459438604860487,0.0003446874148731142,-0.2280244545454546,0.3179194059405941,0.0004883563798525205,True
TCEA1,1.132341603060306,1.0296348125857862e-25,0.5349164545454546,-0.5974251485148515,4.380077504876967e-25,True
TCEA3,1.064397084608461,3.1662109187718226e-07,0.20873827272727274,-0.8556588118811882,5.349495474441737e-07,True
TCEAL1,0.16200241314131417,0.19383088385593025,0.09686736363636365,-0.06513504950495051,0.2165117736120653,False
TCEAL2,-3.6573152376237617,1.5218969075098456e-26,-1.9403989999999998,1.7169162376237619,6.741544259438045e-26,True
TCEAL3,0.031208371737173723,0.821756503679997,0.25347827272727275,0.22226990099009902,0.8375493897212525,False
TCEAL4,0.09198988388838887,0.5016176819194197,0.1196746363636364,0.027684752475247525,0.5306341302751307,False
TCERG1,1.2473091458145813,2.4559469374914074e-54,0.5900473636363636,-0.6572617821782177,5.649269750673007e-53,True
TCF12,-0.09390562466246624,0.40776770861586964,-0.11085354545454547,-0.016947920792079227,0.43764133629240254,False
TCF20,0.8452826291629163,1.0975499713407562e-21,0.39907827272727275,-0.4462043564356435,3.801600880413229e-21,True
TCF25,0.9269893078307831,1.0227432725617326e-19,0.4695255454545455,-0.4574637623762376,3.1905579345994443e-19,True
TCF3,2.3808793312331233,2.5757385356951378e-24,0.9687797272727273,-1.4120996039603961,1.0198258009848937e-23,True
TCF4,-1.729536695769577,1.153498171933731e-24,-0.7179826363636362,1.0115540594059407,4.646115421636876e-24,True
TCF7L2,0.31889925562556254,0.010904014588461337,0.47107390909090907,0.15217465346534653,0.013744846594672115,False
TCHP,-1.1076275868586856,1.6346352305810494e-05,-0.7005626363636362,0.4070649504950494,2.5103326755351827e-05,True
TCIRG1,-0.6628170108010802,8.167972528386786e-07,-0.2121035454545455,0.4507134653465348,1.3524972377446705e-06,True
TCN1,-0.7413016264626465,0.055335786081182156,-1.3901606363636365,-0.64885900990099,0.06548914132543576,False
TCOF1,1.5778967245724576,5.564026622560685e-47,0.646020090909091,-0.9318766336633665,7.512616427010509e-46,True
TCOF1.1,0.6057817434743474,0.0008121803132305622,0.06926154545454548,-0.536520198019802,0.0011147481337309773,True
TCP11L1,-0.7804311602160214,6.625367774520363e-20,-0.06937809090909089,0.7110530693069306,2.0845669339344556e-19,True
TCP11L2,-0.5962733978397838,6.76467497089633e-06,-0.062004090909090905,0.534269306930693,1.0640235174192843e-05,True
TCTEX1D4,-2.4787266615661565,1.3911889540127707e-21,-0.9764019090909091,1.5023247524752472,4.792598251535875e-21,True
TDG,1.104913910891089,1.7081322077554062e-13,0.22596500000000005,-0.8789489108910891,3.991635264438949e-13,True
TDP1,1.3765295598559857,5.607712417893704e-21,0.5768182727272728,-0.7997112871287128,1.8626034356720007e-20,True
TDP2,0.1458929621962196,0.15078265534719573,0.1343400909090909,-0.011552871287128716,0.17044064274059567,False
TDRD3,-0.05937791989198915,0.43407111123304915,0.14413554545454552,0.20351346534653467,0.46339105656795876,False
TDRD7,-0.3293923933393339,3.9215765014663505e-05,-0.029735363636363626,0.29965702970297026,5.8869899800279575e-05,False
TDRKH,2.0309812700270022,1.7076250859530276e-31,0.6512046363636362,-1.3797766336633661,9.67417748991549e-31,True
TDRP,-0.5312722817281729,0.00029169591385676366,-0.1952277272727273,0.33604455445544557,0.00041529145319562505,True
TEAD1,-0.6950172268226823,2.5536673578497285e-08,-0.1570144545454545,0.5380027722772278,4.58564872047282e-08,True
TEAD3,-0.2026837344734473,0.043019290142153915,0.10691190909090911,0.3095956435643564,0.05145497352424524,False
TEC,-0.5713306651665166,6.076213466173477e-07,-0.04640809090909092,0.5249225742574257,1.0119248734838105e-06,True
TECPR1,-0.2847414122412242,0.00025954410791382106,0.1038591818181818,0.388600594059406,0.0003702896508960299,False
TECPR2,-0.34405910801080114,2.919836089525725e-05,-0.043764454545454565,0.30029465346534656,4.416535463573534e-05,False
TECR,0.5302973546354636,0.0003452151625753871,0.2589019090909091,-0.27139544554455447,0.0004890078560535161,True
TEFM,0.8269850990099009,2.202335151953325e-06,0.24813500000000002,-0.5788500990099009,3.57238595761197e-06,True
TEK,-4.450834580558055,1.7936915102150656e-68,-2.082390818181818,2.3684437623762378,1.3808531577833077e-66,True
TEKT1,-3.128075615661566,8.626381453744346e-26,-1.5703080909090907,1.5577675247524752,3.682801312944702e-25,True
TEKT2,-3.095538679567957,1.669544226608564e-30,-1.4996848181818183,1.5958538613861386,8.928554166501596e-30,True
TEKT3,-2.505942773177318,3.8445335612290034e-19,-1.0260655454545455,1.4798772277227725,1.172146834094285e-18,True
TEKT4,-2.6496836156615657,1.4470346672110028e-20,-1.3909960909090908,1.2586875247524751,4.7016313591546056e-20,True
TELO2,0.3785557434743474,0.004407075470269933,0.2645355454545454,-0.11402019801980198,0.005721466399999562,False
TENT2,-0.6510524653465347,2.4352527857995103e-09,-0.254139,0.3969134653465347,4.617982338744959e-09,True
TENT4B,0.5226834482448245,2.353137459578268e-09,0.2135246363636364,-0.3091588118811881,4.46315322653172e-09,True
TENT5A,-0.5540761899189919,0.00027003409736719536,-0.05634609090909089,0.497730099009901,0.00038502546579047747,True
TENT5C,1.3924143501350137,7.800950492333065e-09,0.7806911818181819,-0.6117231683168318,1.4420579666888351e-08,True
TEP1,0.7234750504050405,1.6889536582648887e-10,0.3967855454545455,-0.326689504950495,3.404297217440166e-10,True
TEPSIN,-0.4429136858685868,0.0006078126467670977,0.2809813636363636,0.7238950495049504,0.0008427276000056229,False
TERF1,-0.06385074617461746,0.5921671657762675,0.014032818181818183,0.07788356435643565,0.6193522257587651,False
TERF2,0.4231350594059406,1.0426922618070122e-07,0.305101,-0.1180340594059406,1.8090767595801052e-07,False
TERF2IP,0.5003094698469848,3.6750933825151565e-09,0.34164372727272735,-0.15866574257425747,6.910073159245555e-09,True
TES,0.0361227191719172,0.7293654448582186,0.1952728181818182,0.15915009900990099,0.7510001657444241,False
TESC,1.262871423042304,2.118175861591769e-05,-0.30056263636363634,-1.5634340594059404,3.231597694542916e-05,True
TEX10,0.6066746093609361,2.1231555567481645e-13,0.3117682727272727,-0.29490633663366334,4.934902104874113e-13,True
TEX15,0.061900029702970316,0.7721816959035139,0.02176300000000003,-0.040137029702970284,0.7903974339582827,False
TEX2,-0.4212968217821783,4.675590674024678e-06,-0.090819,0.3304778217821783,7.432670869981611e-06,False
TEX264,1.044743493249325,1.1328875172150954e-15,0.4166619090909091,-0.6280815841584159,2.9252215957087642e-15,True
TF,-3.220862537353735,1.304894908743023e-49,-1.1853926363636365,2.035469900990099,2.1005947384251096e-48,True
TFAM,0.9489399378937893,6.421434241321888e-14,0.48255736363636365,-0.4663825742574257,1.5313267866015176e-13,True
TFAP4,0.5372583357335734,0.0015190214171855443,0.21420645454545456,-0.3230518811881188,0.0020408977408097407,True
TFB1M,0.8850163285328532,2.2422684594792163e-09,0.30980009090909083,-0.5752162376237624,4.257946034252755e-09,True
TFB2M,2.3205175706570658,1.2282109289024876e-29,0.49935281818181815,-1.8211647524752477,6.320485998546171e-29,True
TFCP2,0.13174959585958593,0.08679139674965956,0.20036009090909088,0.06861049504950495,0.10080431602047088,False
TFCP2L1,0.6143146435643565,0.0012401410994839052,0.322399,-0.29191564356435645,0.0016770628893148262,True
